"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p1","Approach",65,212,412,0,449656,451160,453232,2072,1,0,0
"p1","Approach",66,341,341,1,453937,455440,457536,2096,0,0,0
"p1","Approach",67,142,142,1,458352,459855,462128,2273,0,0,0
"p1","Approach",68,432,432,1,462841,464345,467000,2655,0,0,0
"p1","Approach",69,323,343,0,467920,469423,471280,1857,1,0,0
"p1","Approach",70,121,121,1,472017,473521,475392,1871,0,0,0
"p1","Approach",71,131,132,0,476160,477663,480176,2513,1,0,0
"p1","Approach",72,321,121,0,480992,482495,484608,2113,1,0,0
"p1","Approach",73,132,131,0,485304,486806,488912,2106,1,0,0
"p1","Approach",74,432,432,1,489992,491496,493583,2087,0,0,0
"p1","Approach",75,234,434,0,494448,495951,498840,2889,1,0,0
"p1","Approach",76,143,243,0,500080,501584,505368,3784,1,0,0
"p1","Approach",77,343,143,0,507704,509207,513992,4785,1,0,0
"p1","Approach",78,241,241,1,515056,516564,519184,2620,0,0,0
"p1","Approach",79,412,412,1,520313,521818,524192,2374,0,0,0
"p1","Approach",80,143,143,1,524992,526496,528344,1848,0,0,0
"p1","Approach",81,242,242,1,559873,561380,563200,1820,0,0,0
"p1","Approach",82,134,134,1,563904,565408,567687,2279,0,0,0
"p1","Approach",83,431,431,1,568408,569911,571567,1656,0,0,0
"p1","Approach",84,413,413,1,572376,573882,576759,2877,0,0,0
"p1","Approach",85,123,123,1,577569,579074,581823,2749,0,0,0
"p1","Approach",86,323,343,0,582583,584087,587247,3160,1,0,0
"p1","Approach",87,412,434,0,588160,589663,592263,2600,0,1,0
"p1","Approach",88,424,424,1,593129,594632,597784,3152,0,0,0
"p1","Approach",89,131,131,1,598680,600183,602136,1953,0,0,0
"p1","Approach",90,142,142,1,602904,604408,606752,2344,0,0,0
"p1","Approach",91,213,231,0,607480,608984,611423,2439,0,1,0
"p1","Approach",92,324,324,1,612256,613760,616184,2424,0,0,0
"p1","Approach",93,423,423,1,617056,618559,624783,6224,0,0,0
"p1","Approach",94,243,243,1,625808,627312,630232,2920,0,0,0
"p1","Approach",95,424,424,1,631065,632569,635192,2623,0,0,0
"p1","Approach",96,231,231,1,636432,637935,640264,2329,0,0,0
"p1","Approach",97,421,421,1,641032,642535,647991,5456,0,0,0
"p1","Approach",98,312,314,0,648783,650287,653575,3288,1,0,0
"p1","Approach",99,234,434,0,654536,656039,658495,2456,1,0,0
"p1","Approach",100,121,141,0,659249,660752,666552,5800,1,0,0
"p1","Approach",101,141,341,0,698248,699754,701727,1973,1,0,0
"p1","Approach",102,134,234,0,702664,704174,706343,2169,1,0,0
"p1","Approach",103,342,342,1,707080,708584,711408,2824,0,0,0
"p1","Approach",104,343,343,1,712128,713631,715543,1912,0,0,0
"p1","Approach",105,434,434,1,716687,718191,720519,2328,0,0,0
"p1","Approach",106,234,234,1,721295,722800,724879,2079,0,0,0
"p1","Approach",107,132,234,0,725608,727112,732840,5728,0,1,0
"p1","Approach",108,313,213,0,733719,735223,738398,3175,1,0,0
