"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p10","Baseline1",95,231,231,1,604471,605974,608399,2425,0,0,0
"p10","Baseline1",96,343,343,1,609472,610975,613350,2375,0,0,0
"p10","Baseline1",97,132,134,0,614311,615814,618358,2544,1,0,0
"p10","Baseline1",98,432,434,0,619216,620719,623590,2871,1,0,0
"p10","Baseline1",99,321,341,0,624543,626046,628086,2040,1,0,0
"p10","Baseline1",100,313,313,1,629247,630750,633558,2808,0,0,0
"p10","Baseline1",101,412,414,0,666847,668353,671358,3005,1,0,0
"p10","Baseline1",102,321,341,0,672328,673832,676686,2854,1,0,0
"p10","Baseline1",103,314,314,1,677503,679007,681454,2447,0,0,0
"p10","Baseline1",104,324,324,1,682343,683846,686062,2216,0,0,0
"p10","Baseline1",105,423,421,0,686935,688438,691302,2864,1,0,0
"p10","Baseline1",106,242,242,1,692175,693678,696031,2353,0,0,0
"p10","Baseline1",107,121,121,1,696902,698406,700599,2193,0,0,0
"p10","Baseline1",108,124,124,1,701511,703015,705846,2831,0,0,0
