"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p4","Baseline1",98,214,424,0,593342,594846,596958,2112,0,1,0
"p4","Baseline1",99,324,243,0,597767,599270,601374,2104,0,0,1
"p4","Baseline1",100,321,241,0,602143,603646,606239,2593,0,1,0
"p4","Baseline1",101,132,214,0,638775,640282,644230,3948,0,0,1
"p4","Baseline1",102,323,141,0,645000,646503,648502,1999,0,0,1
"p4","Baseline1",103,234,413,0,649262,650765,653077,2312,0,0,1
"p4","Baseline1",104,232,424,0,653863,655366,657622,2256,0,0,1
"p4","Baseline1",105,124,243,0,658407,659910,661606,1696,0,0,1
"p4","Baseline1",106,341,132,0,662327,663830,665702,1872,0,0,1
"p4","Baseline1",107,232,414,0,666479,667982,670286,2304,0,0,1
"p4","Baseline1",108,141,231,0,671055,672559,674791,2232,0,1,0
