id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,Baseline2,43,234,234,1,281398,282901,285054
p8,Baseline2,44,321,321,1,285790,287294,289693
p8,Baseline2,45,232,232,1,290470,291973,294845
p8,Baseline2,46,343,343,1,295598,297102,299430
p8,Baseline2,47,313,313,1,300206,301710,303653
p8,Baseline2,48,324,324,1,304398,305901,308143
p8,Baseline2,49,214,214,1,308926,310430,312502
p8,Baseline2,50,432,432,1,313214,314717,317181
p8,Baseline2,51,212,212,1,317934,319437,321333
p8,Baseline2,52,324,324,1,322038,323541,325542
p8,Baseline2,53,124,124,1,326238,327741,329550
p8,Baseline2,54,213,213,1,330638,332141,334286
p8,Baseline2,55,231,231,1,335158,336661,338870
p8,Baseline2,56,241,241,1,339631,341137,343094
p8,Baseline2,57,313,313,1,343790,345293,346757
p8,Baseline2,58,424,424,1,347479,348982,351045
p8,Baseline2,59,341,341,1,351814,353317,356990
p8,Baseline2,60,124,124,1,357718,359221,361693
p8,Baseline2,61,134,134,1,392943,394451,397150
p8,Baseline2,62,434,434,1,397966,399470,401181
p8,Baseline2,63,423,423,1,401958,403462,405749
p8,Baseline2,64,241,241,1,406526,408029,410078
p8,Baseline2,65,424,424,1,410902,412405,417918
p8,Baseline2,66,132,132,1,418654,420159,423774
p8,Baseline2,67,432,432,1,424894,426398,429365
p8,Baseline2,68,232,234,0,430046,431555,435630
p8,Baseline2,69,321,341,0,436358,437862,440445
p8,Baseline2,70,413,413,1,441662,443166,445543
p8,Baseline2,71,412,414,0,446343,447847,452470
p8,Baseline2,72,432,432,1,453206,454709,456885
p8,Baseline2,73,142,142,1,457734,459237,464838
p8,Baseline2,74,412,414,0,466495,467999,470446
p8,Baseline2,75,214,214,1,471151,472654,477037
p8,Baseline2,76,343,343,1,477926,479430,481654
p8,Baseline2,77,424,424,1,482535,484038,486181
p8,Baseline2,78,212,212,1,488366,489870,492542
p8,Baseline2,79,243,243,1,494758,496267,499190
p8,Baseline2,80,423,423,1,500087,501590,503789
p8,Baseline2,81,342,342,1,535222,536728,539693
p8,Baseline2,82,431,431,1,540615,542121,544405
p8,Baseline2,83,341,341,1,545151,546654,548725
p8,Baseline2,84,134,134,1,549462,550965,553053
p8,Baseline2,85,232,232,1,553902,555406,559158
p8,Baseline2,86,243,243,1,559878,561382,563630
p8,Baseline2,87,141,141,1,564478,565981,568758
p8,Baseline2,88,213,213,1,569502,571005,572830
p8,Baseline2,89,414,414,1,573591,575094,577926
p8,Baseline2,90,342,342,1,578670,580173,583045
p8,Baseline2,91,243,243,1,583926,585430,587685
p8,Baseline2,92,241,241,1,588470,589974,592094
p8,Baseline2,93,412,414,0,592862,594366,596397
p8,Baseline2,94,141,141,1,597149,598655,600397
p8,Baseline2,95,132,132,1,601207,602710,605333
p8,Baseline2,96,413,413,1,606174,607679,609502
p8,Baseline2,97,242,242,1,610262,611765,613941
p8,Baseline2,98,131,131,1,614686,616189,619205
p8,Baseline2,99,231,431,0,619966,621469,624278
p8,Baseline2,100,431,431,1,625206,626709,629142
p8,Baseline2,101,132,132,1,662142,663650,666726
p8,Baseline2,102,242,242,1,667542,669046,671358
p8,Baseline2,103,143,143,1,672134,673637,675893
p8,Baseline2,104,431,431,1,676758,678262,680629
p8,Baseline2,105,214,414,0,681358,682861,687214
p8,Baseline2,106,323,343,0,687959,689463,691582
p8,Baseline2,107,323,323,1,692374,693878,696053
p8,Baseline2,108,131,131,1,696806,698310,699894
