id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,Baseline1,85,124,143,0,556462,557965,560188
p8,Baseline1,86,141,141,1,561100,562604,565340
p8,Baseline1,87,234,234,1,567941,569445,573197
p8,Baseline1,88,321,321,1,573965,575469,577212
p8,Baseline1,89,214,214,1,578493,579996,582229
p8,Baseline1,90,413,413,1,582917,584421,586332
p8,Baseline1,91,123,143,0,587069,588573,590908
p8,Baseline1,92,412,414,0,591861,593364,596812
p8,Baseline1,93,232,434,0,597557,599061,601596
p8,Baseline1,94,341,341,1,602380,603884,606044
p8,Baseline1,95,412,414,0,606949,608453,611140
p8,Baseline1,96,241,241,1,611909,613413,618820
p8,Baseline1,97,124,143,0,619701,621205,623972
p8,Baseline1,98,121,141,0,624701,626204,628068
p8,Baseline1,99,314,314,1,629333,630836,633564
p8,Baseline1,100,213,413,0,634469,635973,639900
p8,Baseline1,101,142,142,1,671317,672825,674836
p8,Baseline1,102,312,312,1,675677,677182,679524
p8,Baseline1,103,314,314,1,680365,681868,684364
p8,Baseline1,104,343,343,1,685125,686627,688244
p8,Baseline1,105,142,142,1,689046,690548,693020
p8,Baseline1,106,142,142,1,693774,695277,697740
p8,Baseline1,107,234,234,1,698476,699980,701956
p8,Baseline1,108,143,143,1,702893,704396,707036
