id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p9,Baseline1,94,432,434,0,590152,591655,594662
p9,Baseline1,95,343,343,1,595575,597083,599487
p9,Baseline1,96,312,314,0,600327,601835,603943
p9,Baseline1,97,214,414,0,604784,606288,608671
p9,Baseline1,98,414,414,1,609463,610966,613462
p9,Baseline1,99,214,413,0,614224,615728,618591
p9,Baseline1,100,142,142,1,619399,620902,623382
p9,Baseline1,101,124,324,0,654432,655946,659078
p9,Baseline1,102,232,234,0,659879,661382,664134
p9,Baseline1,103,132,132,1,665399,666903,669542
p9,Baseline1,104,342,342,1,670263,671767,674831
p9,Baseline1,105,434,434,1,675632,677135,679646
p9,Baseline1,106,141,121,0,680447,681950,684751
p9,Baseline1,107,321,321,1,685472,686975,689911
p9,Baseline1,108,131,131,1,690695,692198,694918
