id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,Baseline1,74,134,134,1,465407,466909,468895
p12,Baseline1,75,323,323,1,469862,471366,472998
p12,Baseline1,76,414,414,1,473655,475158,477591
p12,Baseline1,77,213,213,1,478223,479726,481334
p12,Baseline1,78,212,214,0,481934,483438,486207
p12,Baseline1,79,323,323,1,486823,488327,489870
p12,Baseline1,80,421,421,1,490487,491991,494167
p12,Baseline1,81,214,214,1,530095,531602,534398
p12,Baseline1,82,143,143,1,535598,537102,539158
p12,Baseline1,83,141,141,1,539895,541398,543439
p12,Baseline1,84,124,124,1,544143,545648,548254
p12,Baseline1,85,434,434,1,549031,550535,553255
p12,Baseline1,86,141,141,1,554159,555662,557639
p12,Baseline1,87,134,134,1,561998,563502,566574
p12,Baseline1,88,214,214,1,567567,569070,571174
p12,Baseline1,89,241,243,0,571871,573374,575134
p12,Baseline1,90,234,234,1,575791,577294,579358
p12,Baseline1,91,243,243,1,579999,581501,583518
p12,Baseline1,92,142,142,1,584174,585678,587943
p12,Baseline1,93,343,343,1,588703,590207,592086
p12,Baseline1,94,132,134,0,592742,594246,596047
p12,Baseline1,95,434,434,1,596678,598182,600639
p12,Baseline1,96,342,343,0,601431,602934,605214
p12,Baseline1,97,131,131,1,605975,607478,609806
p12,Baseline1,98,132,134,0,610503,612006,614094
p12,Baseline1,99,131,131,1,614750,616254,618110
p12,Baseline1,100,324,324,1,618799,620302,623870
p12,Baseline1,101,424,424,1,655791,657300,659574
p12,Baseline1,102,343,343,1,660415,661919,664142
p12,Baseline1,103,313,313,1,664871,666375,669126
p12,Baseline1,104,143,143,1,670079,671583,674229
p12,Baseline1,105,312,314,0,675142,676646,678478
p12,Baseline1,106,413,413,1,679271,680775,683062
p12,Baseline1,107,234,434,0,683790,685294,687750
p12,Baseline1,108,232,234,0,688679,690182,692366
