id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,Baseline2,53,242,242,1,308673,310176,312384
p12,Baseline2,54,431,431,1,313040,314544,316353
p12,Baseline2,55,423,423,1,317009,318512,320617
p12,Baseline2,56,241,243,0,321617,323121,325096
p12,Baseline2,57,423,423,1,325760,327263,329688
p12,Baseline2,58,131,131,1,330353,331857,333784
p12,Baseline2,59,313,313,1,334536,336040,338001
p12,Baseline2,60,323,321,0,338665,340168,342401
p12,Baseline2,61,341,341,1,375960,377467,380152
p12,Baseline2,62,124,124,1,380857,382360,384537
p12,Baseline2,63,214,214,1,385241,386747,388488
p12,Baseline2,64,432,432,1,389145,390649,392385
p12,Baseline2,65,343,343,1,393025,394528,396224
p12,Baseline2,66,123,143,0,396889,398392,400248
p12,Baseline2,67,342,341,0,400889,402393,404304
p12,Baseline2,68,121,121,1,404969,406474,408784
p12,Baseline2,69,434,434,1,409385,410889,412864
p12,Baseline2,70,121,121,1,413545,415048,419625
p12,Baseline2,71,234,234,1,420288,421791,423880
p12,Baseline2,72,314,314,1,426122,427624,429360
p12,Baseline2,73,431,431,1,430049,431552,433088
p12,Baseline2,74,423,423,1,433745,435248,436856
p12,Baseline2,75,231,231,1,437537,439045,441208
p12,Baseline2,76,142,141,0,441864,443368,446128
p12,Baseline2,77,132,132,1,446784,448288,449536
p12,Baseline2,78,124,124,1,450193,451696,453424
p12,Baseline2,79,243,243,1,454064,455568,457680
p12,Baseline2,80,341,341,1,458457,459959,461968
p12,Baseline2,81,212,214,0,493673,495181,497808
p12,Baseline2,82,312,312,1,498753,500256,502280
p12,Baseline2,83,143,343,0,503001,504503,506112
p12,Baseline2,84,131,131,1,506801,508303,511192
p12,Baseline2,85,432,434,0,511880,513383,515552
p12,Baseline2,86,424,414,0,516233,517737,519872
p12,Baseline2,87,424,413,0,520568,522072,524600
p12,Baseline2,88,343,343,1,525256,526760,528360
p12,Baseline2,89,413,413,1,529457,530960,532944
p12,Baseline2,90,214,314,0,533617,535120,537160
p12,Baseline2,91,412,434,0,537848,539352,540968
p12,Baseline2,92,243,243,1,541641,543145,545032
p12,Baseline2,93,141,143,0,547529,549033,551472
p12,Baseline2,94,434,434,1,552217,553720,555841
p12,Baseline2,95,414,414,1,556569,558072,559688
p12,Baseline2,96,321,343,0,560457,561960,563776
p12,Baseline2,97,421,413,0,564449,565952,568576
p12,Baseline2,98,324,343,0,569545,571049,573280
p12,Baseline2,99,241,243,0,574001,575505,577488
p12,Baseline2,100,214,134,0,578168,579672,581752
p12,Baseline2,101,143,143,1,612672,614178,616305
p12,Baseline2,102,413,413,1,616945,618451,620672
p12,Baseline2,103,213,213,1,621312,622816,624552
p12,Baseline2,104,142,142,1,625344,626848,628808
p12,Baseline2,105,134,134,1,629465,630968,632833
p12,Baseline2,106,231,231,1,633488,634992,636872
p12,Baseline2,107,343,343,1,637553,639056,640832
p12,Baseline2,108,143,143,1,641529,643033,644776
