"X","x","y","action","timestamp","trial","pattern","startpoint","endpoint","startpoint_expected","endpoint_expected"
1328,1262.3109,616.6291,"move",1571811467,66,"l(3)",3,4,0,0
1329,1262.3109,616.6291,"up",1571811467,66,"l(3)",3,4,0,0
1330,1267.4763,622.1843,"down",1571811467,67,"h(0)",4,1,0,0
1331,1270.4976,628.3243,"move",1571811467,67,"h(0)",4,1,0,0
1332,1276.1504,639.7271,"move",1571811467,67,"h(0)",4,1,0,0
1333,1292.2313,688.06726,"move",1571811467,67,"h(0)",4,1,0,0
1334,1306.5581,729.5852,"move",1571811467,67,"h(0)",4,1,0,0
1335,1323.5162,779.8745,"move",1571811467,67,"h(0)",4,1,0,0
1336,1338.8175,816.9093,"move",1571811467,67,"h(0)",4,1,0,0
1337,1342.5211,832.308,"move",1571811467,67,"h(0)",4,1,0,0
1338,1342.9109,840.10474,"move",1571811467,67,"h(0)",4,1,0,0
1339,1345.5424,849.46094,"move",1571811467,67,"h(0)",4,1,0,0
1340,1345.5424,849.46094,"up",1571811467,67,"h(0)",4,1,0,0
1341,1184.1475,899.8477,"down",1571811471,68,"d(5)",2,4,0,0
1342,1180.0541,899.55536,"move",1571811471,68,"d(5)",2,4,0,0
1343,1179.8591,901.5045,"move",1571811472,68,"d(5)",2,4,0,0
1344,1179.8591,898.09344,"move",1571811472,68,"d(5)",2,4,0,0
1345,1179.5668,894.5849,"move",1571811472,68,"d(5)",2,4,0,0
1346,1181.1261,888.63983,"move",1571811472,68,"d(5)",2,4,0,0
1347,1188.5332,874.31323,"move",1571811472,68,"d(5)",2,4,0,0
1348,1199.936,849.85077,"move",1571811472,68,"d(5)",2,4,0,0
1349,1214.9451,815.8372,"move",1571811472,68,"d(5)",2,4,0,0
1350,1228.1997,784.7475,"move",1571811472,68,"d(5)",2,4,0,0
1351,1255.5862,729.1953,"move",1571811472,68,"d(5)",2,4,0,0
1352,1277.6123,694.88947,"move",1571811472,68,"d(5)",2,4,0,0
1353,1301.2952,659.9988,"move",1571811472,68,"d(5)",2,4,0,0
1354,1316.7915,634.1719,"move",1571811472,68,"d(5)",2,4,0,0
1355,1328.5842,618.7732,"move",1571811472,68,"d(5)",2,4,0,0
1356,1337.4531,607.4679,"move",1571811472,68,"d(5)",2,4,0,0
1357,1337.5505,609.22217,"move",1571811472,68,"d(5)",2,4,0,0
1358,1337.5505,609.22217,"up",1571811472,68,"d(5)",2,4,0,0
1359,1370.2974,860.8637,"down",1571811476,69,"l(3)",3,4,0,0
1360,1370.2974,860.8637,"move",1571811476,69,"l(3)",3,4,0,0
1361,1371.1746,854.04156,"move",1571811476,69,"l(3)",3,4,0,0
1362,1371.1746,851.50757,"move",1571811477,69,"l(3)",3,4,0,0
1363,1369.3228,853.3593,"move",1571811477,69,"l(3)",3,4,0,0
1364,1366.0092,854.6263,"move",1571811477,69,"l(3)",3,4,0,0
1365,1356.5554,855.69836,"move",1571811477,69,"l(3)",3,4,0,0
1366,1339.11,858.42725,"move",1571811477,69,"l(3)",3,4,0,0
1367,1300.2231,863.3977,"move",1571811477,69,"l(3)",3,4,0,0
1368,1261.3363,866.6139,"move",1571811477,69,"l(3)",3,4,0,0
1369,1234.1448,868.9529,"move",1571811477,69,"l(3)",3,4,0,0
1370,1199.7412,876.94464,"move",1571811477,69,"l(3)",3,4,0,0
1371,1190.9697,879.9659,"move",1571811477,69,"l(3)",3,4,0,0
1372,1188.3383,882.8897,"move",1571811477,69,"l(3)",3,4,0,0
1373,1185.9017,888.8347,"move",1571811477,69,"l(3)",3,4,0,0
1374,1185.9017,888.8347,"up",1571811477,69,"l(3)",3,4,0,0
1375,1135.612,628.5192,"down",1571811482,70,"c(5)",1,3,0,0
1376,1135.612,628.5192,"move",1571811482,70,"c(5)",1,3,0,0
1377,1132.1034,623.9386,"move",1571811482,70,"c(5)",1,3,0,0
1378,1131.811,625.498,"move",1571811482,70,"c(5)",1,3,0,0
1379,1130.934,626.86237,"move",1571811482,70,"c(5)",1,3,0,0
1380,1131.1288,633.58716,"move",1571811483,70,"c(5)",1,3,0,0
1381,1132.1034,668.6727,"move",1571811483,70,"c(5)",1,3,0,0
1382,1133.4679,712.13983,"move",1571811483,70,"c(5)",1,3,0,0
1383,1135.9044,776.0736,"move",1571811483,70,"c(5)",1,3,0,0
1384,1136.6841,809.30743,"move",1571811483,70,"c(5)",1,3,0,0
1385,1135.3196,831.62573,"move",1571811483,70,"c(5)",1,3,0,0
1386,1135.0272,840.88446,"move",1571811483,70,"c(5)",1,3,0,0
1387,1140.5825,843.4184,"move",1571811483,70,"c(5)",1,3,0,0
1388,1141.7521,841.4692,"move",1571811483,70,"c(5)",1,3,0,0
1389,1141.7521,841.4692,"up",1571811483,70,"c(5)",1,3,0,0
1390,1349.9281,629.7862,"down",1571811488,71,"k(2)",3,2,0,0
1391,1348.5636,628.0319,"move",1571811488,71,"k(2)",3,2,0,0
1392,1348.4662,628.3243,"move",1571811488,71,"k(2)",3,2,0,0
1393,1345.25,631.7354,"move",1571811488,71,"k(2)",3,2,0,0
1394,1343.2032,631.15063,"move",1571811488,71,"k(2)",3,2,0,0
1395,1339.2074,631.2481,"move",1571811488,71,"k(2)",3,2,0,0
1396,1328.8766,632.3201,"move",1571811488,71,"k(2)",3,2,0,0
1397,1302.952,634.1719,"move",1571811488,71,"k(2)",3,2,0,0
1398,1260.7516,636.9982,"move",1571811488,71,"k(2)",3,2,0,0
1399,1237.361,637.1932,"move",1571811488,71,"k(2)",3,2,0,0
1400,1220.1105,636.31604,"move",1571811488,71,"k(2)",3,2,0,0
1401,1198.9614,635.5363,"move",1571811488,71,"k(2)",3,2,0,0
1402,1193.796,635.92615,"move",1571811488,71,"k(2)",3,2,0,0
1403,1191.5544,637.48553,"move",1571811488,71,"k(2)",3,2,0,0
1404,1188.8256,640.5068,"move",1571811488,71,"k(2)",3,2,0,0
1405,1188.8256,640.5068,"up",1571811488,71,"k(2)",3,2,0,0
1406,1207.2456,672.76605,"down",1571811496,72,"c(5)",1,3,0,0
1407,1205.5887,671.0118,"move",1571811496,72,"c(5)",1,3,0,0
1408,1202.3726,670.3295,"move",1571811496,72,"c(5)",1,3,0,0
1409,1201.4955,670.13464,"move",1571811496,72,"c(5)",1,3,0,0
1410,1202.0802,669.9397,"move",1571811496,72,"c(5)",1,3,0,0
1411,1206.3685,673.44824,"move",1571811496,72,"c(5)",1,3,0,0
1412,1218.2587,687.4825,"move",1571811496,72,"c(5)",1,3,0,0
1413,1239.2128,714.284,"move",1571811496,72,"c(5)",1,3,0,0
1414,1254.8064,732.3141,"move",1571811496,72,"c(5)",1,3,0,0
1415,1286.5786,764.6708,"move",1571811496,72,"c(5)",1,3,0,0
1416,1304.1216,780.1669,"move",1571811496,72,"c(5)",1,3,0,0
1417,1325.0756,797.3198,"move",1571811496,72,"c(5)",1,3,0,0
1418,1345.445,814.2779,"move",1571811497,72,"c(5)",1,3,0,0
1419,1356.3605,825.58325,"move",1571811497,72,"c(5)",1,3,0,0
1420,1368.0558,839.2276,"move",1571811497,72,"c(5)",1,3,0,0
1421,1368.0558,839.2276,"up",1571811497,72,"c(5)",1,3,0,0
1422,1409.2816,654.8334,"down",1571811501,73,"f(7)",2,1,0,0
1423,1409.8665,651.4223,"move",1571811501,73,"f(7)",2,1,0,0
1424,1411.3284,651.71466,"move",1571811501,73,"f(7)",2,1,0,0
1425,1409.8665,651.3248,"move",1571811501,73,"f(7)",2,1,0,0
1426,1407.04,649.9604,"move",1571811501,73,"f(7)",2,1,0,0
1427,1401.3873,649.2782,"move",1571811501,73,"f(7)",2,1,0,0
1428,1385.0139,650.54517,"move",1571811501,73,"f(7)",2,1,0,0
1429,1355.9707,656.2953,"move",1571811501,73,"f(7)",2,1,0,0
1430,1325.6604,664.96924,"move",1571811501,73,"f(7)",2,1,0,0
1431,1274.6885,678.71106,"move",1571811501,73,"f(7)",2,1,0,0
1432,1234.827,689.6266,"move",1571811502,73,"f(7)",2,1,0,0
1433,1208.2202,698.8853,"move",1571811502,73,"f(7)",2,1,0,0
1434,1191.1646,707.5592,"move",1571811502,73,"f(7)",2,1,0,0
1435,1191.1646,707.5592,"up",1571811502,73,"f(7)",2,1,0,0
1436,1349.0509,856.77045,"down",1571811507,74,"g(7)",4,3,0,0
1437,1350.4154,857.84247,"move",1571811507,74,"g(7)",4,3,0,0
1438,1350.3179,856.77045,"move",1571811507,74,"g(7)",4,3,0,0
1439,1350.3179,855.79584,"move",1571811507,74,"g(7)",4,3,0,0
1440,1350.2205,853.74915,"move",1571811507,74,"g(7)",4,3,0,0
1441,1349.8306,851.9949,"move",1571811507,74,"g(7)",4,3,0,0
1442,1349.2458,848.38885,"move",1571811507,74,"g(7)",4,3,0,0
1443,1347.6865,841.37177,"move",1571811507,74,"g(7)",4,3,0,0
1444,1342.2286,831.7232,"move",1571811507,74,"g(7)",4,3,0,0
1445,1335.2115,821.1001,"move",1571811507,74,"g(7)",4,3,0,0
1446,1323.5162,804.337,"move",1571811507,74,"g(7)",4,3,0,0
1447,1312.7955,787.57385,"move",1571811507,74,"g(7)",4,3,0,0
1448,1304.219,773.92944,"move",1571811507,74,"g(7)",4,3,0,0
1449,1290.0872,747.90765,"move",1571811507,74,"g(7)",4,3,0,0
1450,1281.9979,733.3861,"move",1571811507,74,"g(7)",4,3,0,0
1451,1272.4468,717.1103,"move",1571811507,74,"g(7)",4,3,0,0
1452,1263.2855,697.5209,"move",1571811507,74,"g(7)",4,3,0,0
1453,1254.4166,683.779,"move",1571811507,74,"g(7)",4,3,0,0
1454,1247.0096,674.8127,"move",1571811507,74,"g(7)",4,3,0,0
1455,1246.2299,675.0076,"move",1571811508,74,"g(7)",4,3,0,0
1456,1246.2299,675.0076,"up",1571811508,74,"g(7)",4,3,0,0
1457,1359.1869,861.1561,"down",1571811513,75,"i(1)",4,2,0,0
1458,1356.5554,860.7663,"move",1571811513,75,"i(1)",4,2,0,0
1459,1351.0977,860.4739,"move",1571811514,75,"i(1)",4,2,0,0
1460,1337.3556,855.406,"move",1571811514,75,"i(1)",4,2,0,0
1461,1320.1051,847.8041,"move",1571811514,75,"i(1)",4,2,0,0
1462,1302.5621,838.5454,"move",1571811514,75,"i(1)",4,2,0,0
1463,1279.1716,826.9477,"move",1571811514,75,"i(1)",4,2,0,0
1464,1265.2347,819.6382,"move",1571811514,75,"i(1)",4,2,0,0
1465,1249.641,808.8201,"move",1571811514,75,"i(1)",4,2,0,0
1466,1228.2971,792.8367,"move",1571811514,75,"i(1)",4,2,0,0
1467,1216.5044,786.9891,"move",1571811514,75,"i(1)",4,2,0,0
1468,1207.4406,784.7475,"move",1571811514,75,"i(1)",4,2,0,0
1469,1200.7157,785.8196,"move",1571811514,75,"i(1)",4,2,0,0
1470,1200.7157,785.8196,"up",1571811514,75,"i(1)",4,2,0,0
1471,1201.9828,865.73676,"down",1571811520,76,"l(3)",3,4,0,0
1472,1201.9828,865.73676,"move",1571811520,76,"l(3)",3,4,0,0
1473,1201.203,865.24945,"move",1571811520,76,"l(3)",3,4,0,0
1474,1200.9106,864.5672,"move",1571811520,76,"l(3)",3,4,0,0
1475,1200.4233,863.1053,"move",1571811520,76,"l(3)",3,4,0,0
1476,1202.1776,861.351,"move",1571811520,76,"l(3)",3,4,0,0
1477,1208.3177,855.89325,"move",1571811520,76,"l(3)",3,4,0,0
1478,1219.4282,846.0498,"move",1571811520,76,"l(3)",3,4,0,0
1479,1231.4159,836.79114,"move",1571811520,76,"l(3)",3,4,0,0
1480,1252.6624,820.6128,"move",1571811520,76,"l(3)",3,4,0,0
1481,1271.0824,804.8243,"move",1571811520,76,"l(3)",3,4,0,0
1482,1285.1167,792.34937,"move",1571811520,76,"l(3)",3,4,0,0
1483,1313.4778,769.64124,"move",1571811520,76,"l(3)",3,4,0,0
1484,1328.779,758.8232,"move",1571811521,76,"l(3)",3,4,0,0
1485,1347.2966,747.42035,"move",1571811521,76,"l(3)",3,4,0,0
1486,1358.1147,741.9626,"move",1571811521,76,"l(3)",3,4,0,0
1487,1366.3989,738.1617,"move",1571811521,76,"l(3)",3,4,0,0
1488,1366.3989,738.1617,"up",1571811521,76,"l(3)",3,4,0,0
1489,1213.3856,636.0236,"down",1571811525,77,"b(4)",1,4,0,0
1490,1213.3856,636.0236,"move",1571811525,77,"b(4)",1,4,0,0
1491,1207.0507,631.63794,"move",1571811525,77,"b(4)",1,4,0,0
1492,1209.4872,633.977,"move",1571811525,77,"b(4)",1,4,0,0
1493,1213.3856,644.0153,"move",1571811526,77,"b(4)",1,4,0,0
1494,1220.3053,659.80383,"move",1571811526,77,"b(4)",1,4,0,0
1495,1232.0006,689.72406,"move",1571811526,77,"b(4)",1,4,0,0
1496,1247.3994,726.6614,"move",1571811526,77,"b(4)",1,4,0,0
1497,1257.6328,746.0559,"move",1571811526,77,"b(4)",1,4,0,0
1498,1270.79,771.29803,"move",1571811526,77,"b(4)",1,4,0,0
1499,1279.9513,788.06116,"move",1571811526,77,"b(4)",1,4,0,0
1500,1290.0872,811.549,"move",1571811526,77,"b(4)",1,4,0,0
1501,1293.7908,822.2696,"move",1571811526,77,"b(4)",1,4,0,0
1502,1298.4689,834.4521,"move",1571811526,77,"b(4)",1,4,0,0
1503,1302.1724,843.9057,"move",1571811526,77,"b(4)",1,4,0,0
1504,1305.486,848.5838,"move",1571811526,77,"b(4)",1,4,0,0
1505,1305.5835,848.97363,"move",1571811526,77,"b(4)",1,4,0,0
1506,1305.5835,848.97363,"up",1571811526,77,"b(4)",1,4,0,0
1507,1342.5211,614.77734,"down",1571811531,78,"d(5)",2,4,0,0
1508,1342.1312,611.8536,"move",1571811531,78,"d(5)",2,4,0,0
1509,1344.1779,610.5866,"move",1571811531,78,"d(5)",2,4,0,0
1510,1346.4196,612.8282,"move",1571811531,78,"d(5)",2,4,0,0
1511,1346.2246,617.21387,"move",1571811531,78,"d(5)",2,4,0,0
1512,1344.0804,624.3284,"move",1571811531,78,"d(5)",2,4,0,0
1513,1339.11,636.21857,"move",1571811531,78,"d(5)",2,4,0,0
1514,1332.775,649.9604,"move",1571811531,78,"d(5)",2,4,0,0
1515,1322.4442,671.79144,"move",1571811531,78,"d(5)",2,4,0,0
1516,1312.3082,693.3301,"move",1571811531,78,"d(5)",2,4,0,0
1517,1300.3206,722.763,"move",1571811531,78,"d(5)",2,4,0,0
1518,1289.2101,745.861,"move",1571811531,78,"d(5)",2,4,0,0
1519,1278.392,765.93774,"move",1571811532,78,"d(5)",2,4,0,0
1520,1264.4551,788.64594,"move",1571811532,78,"d(5)",2,4,0,0
1521,1247.5944,814.8626,"move",1571811532,78,"d(5)",2,4,0,0
1522,1236.8737,833.7699,"move",1571811532,78,"d(5)",2,4,0,0
1523,1235.1194,849.5584,"move",1571811532,78,"d(5)",2,4,0,0
1524,1235.1194,849.1685,"move",1571811532,78,"d(5)",2,4,0,0
1525,1235.1194,849.1685,"up",1571811532,78,"d(5)",2,4,0,0
1526,1389.4971,835.8165,"down",1571811537,79,"j(1)",3,1,0,0
1527,1389.4971,835.8165,"move",1571811537,79,"j(1)",3,1,0,0
1528,1390.3743,832.6978,"move",1571811537,79,"j(1)",3,1,0,0
1529,1386.7682,833.57495,"move",1571811537,79,"j(1)",3,1,0,0
1530,1384.7216,834.74445,"move",1571811537,79,"j(1)",3,1,0,0
1531,1379.0688,835.71906,"move",1571811537,79,"j(1)",3,1,0,0
1532,1372.9288,837.18097,"move",1571811537,79,"j(1)",3,1,0,0
1533,1365.0345,839.2276,"move",1571811537,79,"j(1)",3,1,0,0
1534,1346.0297,844.58795,"move",1571811537,79,"j(1)",3,1,0,0
1535,1332.6775,848.87616,"move",1571811537,79,"j(1)",3,1,0,0
1536,1316.5966,853.8466,"move",1571811537,79,"j(1)",3,1,0,0
1537,1292.9136,861.1561,"move",1571811537,79,"j(1)",3,1,0,0
1538,1277.6123,864.95703,"move",1571811537,79,"j(1)",3,1,0,0
1539,1251.2004,868.758,"move",1571811537,79,"j(1)",3,1,0,0
1540,1236.1914,871.09705,"move",1571811537,79,"j(1)",3,1,0,0
1541,1222.7418,872.8513,"move",1571811538,79,"j(1)",3,1,0,0
1542,1216.7968,874.21576,"move",1571811538,79,"j(1)",3,1,0,0
1543,1217.1866,873.3386,"move",1571811538,79,"j(1)",3,1,0,0
1544,1217.1866,873.3386,"up",1571811538,79,"j(1)",3,1,0,0
1545,1152.5702,605.81104,"down",1571811542,80,"h(0)",4,1,0,0
1546,1152.0829,605.12885,"move",1571811542,80,"h(0)",4,1,0,0
1547,1154.7144,605.61615,"move",1571811542,80,"h(0)",4,1,0,0
1548,1155.689,606.20087,"move",1571811543,80,"h(0)",4,1,0,0
1549,1162.0238,607.8577,"move",1571811543,80,"h(0)",4,1,0,0
1550,1182.0033,609.0272,"move",1571811543,80,"h(0)",4,1,0,0
1551,1202.0802,609.90436,"move",1571811543,80,"h(0)",4,1,0,0
1552,1224.4962,613.60785,"move",1571811543,80,"h(0)",4,1,0,0
1553,1252.9547,617.7012,"move",1571811543,80,"h(0)",4,1,0,0
1554,1269.7179,621.3072,"move",1571811543,80,"h(0)",4,1,0,0
1555,1292.3289,624.3284,"move",1571811543,80,"h(0)",4,1,0,0
1556,1320.9823,629.104,"move",1571811543,80,"h(0)",4,1,0,0
1557,1346.6144,632.4176,"move",1571811543,80,"h(0)",4,1,0,0
1558,1376.8273,637.2906,"move",1571811543,80,"h(0)",4,1,0,0
1559,1395.2473,641.57886,"move",1571811543,80,"h(0)",4,1,0,0
1560,1406.4553,645.37976,"move",1571811543,80,"h(0)",4,1,0,0
1561,1416.3962,648.4985,"move",1571811543,80,"h(0)",4,1,0,0
1562,1419.0277,650.2528,"move",1571811543,80,"h(0)",4,1,0,0
1563,1419.0277,650.2528,"up",1571811543,80,"h(0)",4,1,0,0
1564,1193.796,899.9452,"down",1571811549,81,"h(0)",4,1,0,0
1565,1193.796,899.9452,"move",1571811549,81,"h(0)",4,1,0,0
1566,1193.6011,897.801,"move",1571811549,81,"h(0)",4,1,0,0
1567,1193.6011,895.55945,"move",1571811549,81,"h(0)",4,1,0,0
1568,1195.9402,891.17377,"move",1571811549,81,"h(0)",4,1,0,0
1569,1199.1564,886.39825,"move",1571811549,81,"h(0)",4,1,0,0
1570,1208.6101,872.9488,"move",1571811549,81,"h(0)",4,1,0,0
1571,1216.5044,861.351,"move",1571811549,81,"h(0)",4,1,0,0
1572,1223.619,850.3381,"move",1571811549,81,"h(0)",4,1,0,0
1573,1241.3568,823.7315,"move",1571811549,81,"h(0)",4,1,0,0
1574,1252.8572,808.1379,"move",1571811549,81,"h(0)",4,1,0,0
1575,1265.1373,792.5443,"move",1571811549,81,"h(0)",4,1,0,0
1576,1292.5237,761.9419,"move",1571811549,81,"h(0)",4,1,0,0
1577,1311.626,739.62354,"move",1571811549,81,"h(0)",4,1,0,0
1578,1336.4785,713.2119,"move",1571811549,81,"h(0)",4,1,0,0
1579,1363.1827,688.74945,"move",1571811549,81,"h(0)",4,1,0,0
1580,1381.4078,671.5965,"move",1571811549,81,"h(0)",4,1,0,0
1581,1401.6797,649.7655,"move",1571811549,81,"h(0)",4,1,0,0
1582,1413.18,641.189,"move",1571811549,81,"h(0)",4,1,0,0
1583,1424.778,635.24396,"move",1571811549,81,"h(0)",4,1,0,0
1584,1426.5322,636.6084,"move",1571811549,81,"h(0)",4,1,0,0
1585,1426.5322,636.6084,"up",1571811549,81,"h(0)",4,1,0,0
1586,1234.0474,900.335,"down",1571811555,82,"l(3)",3,4,0,0
1587,1232.3905,901.1147,"move",1571811555,82,"l(3)",3,4,0,0
1588,1227.9073,899.4579,"move",1571811555,82,"l(3)",3,4,0,0
1589,1227.8098,898.09344,"move",1571811555,82,"l(3)",3,4,0,0
1590,1227.8098,896.3392,"move",1571811555,82,"l(3)",3,4,0,0
1591,1229.6616,890.78394,"move",1571811555,82,"l(3)",3,4,0,0
1592,1238.2382,875.97003,"move",1571811555,82,"l(3)",3,4,0,0
1593,1249.2512,853.9441,"move",1571811555,82,"l(3)",3,4,0,0
1594,1263.1881,820.028,"move",1571811555,82,"l(3)",3,4,0,0
1595,1272.7393,792.8367,"move",1571811555,82,"l(3)",3,4,0,0
1596,1281.1208,770.5184,"move",1571811555,82,"l(3)",3,4,0,0
1597,1291.2567,747.8102,"move",1571811555,82,"l(3)",3,4,0,0
1598,1309.9692,712.43225,"move",1571811555,82,"l(3)",3,4,0,0
1599,1321.2747,689.3342,"move",1571811555,82,"l(3)",3,4,0,0
1600,1331.8978,674.033,"move",1571811555,82,"l(3)",3,4,0,0
1601,1350.3179,649.7655,"move",1571811555,82,"l(3)",3,4,0,0
1602,1355.5808,640.5068,"move",1571811555,82,"l(3)",3,4,0,0
1603,1357.6274,634.26935,"move",1571811555,82,"l(3)",3,4,0,0
1604,1361.9158,630.4684,"move",1571811555,82,"l(3)",3,4,0,0
1605,1361.9158,629.2014,"move",1571811555,82,"l(3)",3,4,0,0
1606,1361.9158,629.2014,"up",1571811555,82,"l(3)",3,4,0,0
1607,1214.1653,646.8417,"down",1571811561,83,"i(1)",4,2,0,0
1608,1214.1653,646.8417,"move",1571811561,83,"i(1)",4,2,0,0
1609,1215.8221,645.96454,"move",1571811561,83,"i(1)",4,2,0,0
1610,1219.1359,647.7188,"move",1571811562,83,"i(1)",4,2,0,0
1611,1230.4413,657.7572,"move",1571811562,83,"i(1)",4,2,0,0
1612,1245.3528,675.49493,"move",1571811562,83,"i(1)",4,2,0,0
1613,1256.0735,693.525,"move",1571811562,83,"i(1)",4,2,0,0
1614,1266.4043,725.10205,"move",1571811562,83,"i(1)",4,2,0,0
1615,1271.7646,749.2721,"move",1571811562,83,"i(1)",4,2,0,0
1616,1273.8113,770.22595,"move",1571811562,83,"i(1)",4,2,0,0
1617,1272.3494,797.3198,"move",1571811562,83,"i(1)",4,2,0,0
1618,1263.8702,828.70197,"move",1571811562,83,"i(1)",4,2,0,0
1619,1258.4125,844.4905,"move",1571811562,83,"i(1)",4,2,0,0
1620,1246.4248,869.53766,"move",1571811562,83,"i(1)",4,2,0,0
1621,1236.289,883.76685,"move",1571811562,83,"i(1)",4,2,0,0
1622,1232.3905,889.71185,"move",1571811562,83,"i(1)",4,2,0,0
1623,1232.3905,889.71185,"up",1571811562,83,"i(1)",4,2,0,0
1624,1182.1982,872.6564,"down",1571811568,84,"f(7)",2,1,0,0
1625,1182.1982,872.6564,"move",1571811568,84,"f(7)",2,1,0,0
1626,1184.8297,871.8767,"move",1571811568,84,"f(7)",2,1,0,0
1627,1191.3595,867.1012,"move",1571811568,84,"f(7)",2,1,0,0
1628,1194.0884,865.6393,"move",1571811568,84,"f(7)",2,1,0,0
1629,1198.3767,861.64343,"move",1571811568,84,"f(7)",2,1,0,0
1630,1203.737,857.5501,"move",1571811568,84,"f(7)",2,1,0,0
1631,1210.8517,853.74915,"move",1571811568,84,"f(7)",2,1,0,0
1632,1232.8778,845.8549,"move",1571811568,84,"f(7)",2,1,0,0
1633,1250.3232,840.2997,"move",1571811568,84,"f(7)",2,1,0,0
1634,1274.4935,831.43085,"move",1571811569,84,"f(7)",2,1,0,0
1635,1295.2527,824.12134,"move",1571811569,84,"f(7)",2,1,0,0
1636,1328.2917,814.08295,"move",1571811569,84,"f(7)",2,1,0,0
1637,1346.517,808.6252,"move",1571811569,84,"f(7)",2,1,0,0
1638,1366.8862,801.70557,"move",1571811569,84,"f(7)",2,1,0,0
1639,1387.6454,795.37067,"move",1571811569,84,"f(7)",2,1,0,0
1640,1394.2727,794.2986,"move",1571811569,84,"f(7)",2,1,0,0
1641,1394.2727,794.2986,"up",1571811569,84,"f(7)",2,1,0,0
1642,1440.1766,888.63983,"down",1571811575,85,"j(1)",3,1,0,0
1643,1439.7869,886.59314,"move",1571811575,85,"j(1)",3,1,0,0
1644,1440.2742,888.3474,"move",1571811575,85,"j(1)",3,1,0,0
1645,1438.8123,887.9576,"move",1571811575,85,"j(1)",3,1,0,0
1646,1433.4519,883.4744,"move",1571811575,85,"j(1)",3,1,0,0
1647,1426.2397,873.0462,"move",1571811575,85,"j(1)",3,1,0,0
1648,1416.7861,858.42725,"move",1571811575,85,"j(1)",3,1,0,0
1649,1402.6543,833.8673,"move",1571811575,85,"j(1)",3,1,0,0
1650,1386.8657,807.26074,"move",1571811575,85,"j(1)",3,1,0,0
1651,1371.6619,781.6288,"move",1571811575,85,"j(1)",3,1,0,0
1652,1360.6488,761.06476,"move",1571811575,85,"j(1)",3,1,0,0
1653,1340.182,729.2928,"move",1571811575,85,"j(1)",3,1,0,0
1654,1329.3639,713.9916,"move",1571811575,85,"j(1)",3,1,0,0
1655,1317.766,697.13104,"move",1571811575,85,"j(1)",3,1,0,0
1656,1307.6301,681.43994,"move",1571811575,85,"j(1)",3,1,0,0
1657,1306.8505,680.3679,"move",1571811576,85,"j(1)",3,1,0,0
1658,1306.8505,680.3679,"up",1571811576,85,"j(1)",3,1,0,0
1659,1145.8453,639.14233,"down",1571811580,86,"i(1)",4,2,0,0
1660,1143.5063,636.1211,"move",1571811580,86,"i(1)",4,2,0,0
1661,1144.5784,632.9049,"move",1571811580,86,"i(1)",4,2,0,0
1662,1145.7479,634.6592,"move",1571811580,86,"i(1)",4,2,0,0
1663,1146.1378,635.92615,"move",1571811580,86,"i(1)",4,2,0,0
1664,1146.2352,635.5363,"move",1571811580,86,"i(1)",4,2,0,0
1665,1150.621,634.1719,"move",1571811580,86,"i(1)",4,2,0,0
1666,1159.1001,632.3201,"move",1571811580,86,"i(1)",4,2,0,0
1667,1170.6979,631.05316,"move",1571811580,86,"i(1)",4,2,0,0
1668,1203.737,630.176,"move",1571811580,86,"i(1)",4,2,0,0
1669,1227.9073,629.6887,"move",1571811580,86,"i(1)",4,2,0,0
1670,1265.722,628.3243,"move",1571811580,86,"i(1)",4,2,0,0
1671,1310.4565,626.76495,"move",1571811581,86,"i(1)",4,2,0,0
1672,1336.2836,625.5954,"move",1571811581,86,"i(1)",4,2,0,0
1673,1350.123,625.5954,"move",1571811581,86,"i(1)",4,2,0,0
1674,1367.0812,625.30304,"move",1571811581,86,"i(1)",4,2,0,0
1675,1374.5857,624.23096,"move",1571811581,86,"i(1)",4,2,0,0
1676,1384.2343,623.4513,"move",1571811581,86,"i(1)",4,2,0,0
1677,1399.4381,623.4513,"move",1571811581,86,"i(1)",4,2,0,0
1678,1411.5232,626.1802,"move",1571811581,86,"i(1)",4,2,0,0
1679,1411.5232,626.1802,"up",1571811581,86,"i(1)",4,2,0,0
1680,1186.4865,861.9358,"down",1571811586,87,"l(3)",3,4,0,0
1681,1184.2449,860.08405,"move",1571811586,87,"l(3)",3,4,0,0
1682,1186.1941,860.7663,"move",1571811586,87,"l(3)",3,4,0,0
1683,1188.0459,858.62213,"move",1571811586,87,"l(3)",3,4,0,0
1684,1198.9614,856.18567,"move",1571811586,87,"l(3)",3,4,0,0
1685,1218.746,851.50757,"move",1571811586,87,"l(3)",3,4,0,0
1686,1255.3912,844.4905,"move",1571811586,87,"l(3)",3,4,0,0
1687,1295.74,837.5708,"move",1571811586,87,"l(3)",3,4,0,0
1688,1321.8594,833.08765,"move",1571811586,87,"l(3)",3,4,0,0
1689,1346.1271,828.507,"move",1571811586,87,"l(3)",3,4,0,0
1690,1379.8485,821.1001,"move",1571811586,87,"l(3)",3,4,0,0
1691,1397.099,817.5915,"move",1571811586,87,"l(3)",3,4,0,0
1692,1405.968,815.05756,"move",1571811586,87,"l(3)",3,4,0,0
1693,1415.3242,811.6465,"move",1571811586,87,"l(3)",3,4,0,0
1694,1421.7566,812.91345,"move",1571811586,87,"l(3)",3,4,0,0
1695,1421.7566,812.91345,"up",1571811586,87,"l(3)",3,4,0,0
