,x,y,action,timestamp,trial
1284,1153.6422,651.3248,move,1571811442,63
1285,1157.7356,649.7655,move,1571811442,63
1286,1170.2106,648.88837,move,1571811442,63
1287,1191.3595,647.7188,move,1571811442,63
1288,1220.8901,647.5239,move,1571811443,63
1289,1262.7982,648.10864,move,1571811443,63
1290,1289.5024,647.0366,move,1571811443,63
1291,1331.9954,644.89246,move,1571811443,63
1292,1352.2671,644.21027,move,1571811443,63
1293,1372.539,643.82043,move,1571811443,63
1294,1386.8657,643.82043,move,1571811443,63
1295,1391.0565,644.89246,move,1571811443,63
1296,1394.76,647.7188,move,1571811443,63
1297,1394.76,647.7188,up,1571811443,63
1298,1355.6782,734.9455,down,1571811448,64
1299,1355.6782,734.9455,move,1571811448,64
1300,1358.3097,731.63184,move,1571811448,64
1301,1355.8732,731.53436,move,1571811448,64
1302,1349.7332,727.73346,move,1571811448,64
1303,1336.3811,721.0087,move,1571811448,64
1304,1314.5498,712.7246,move,1571811448,64
1305,1280.6335,697.61835,move,1571811448,64
1306,1243.1112,681.5374,move,1571811448,64
1307,1223.4241,671.0118,move,1571811448,64
1308,1188.4357,650.7401,move,1571811448,64
1309,1171.7699,644.4052,move,1571811448,64
1310,1150.3286,642.3585,move,1571811448,64
1311,1141.8495,642.26105,move,1571811448,64
1312,1141.8495,642.26105,up,1571811448,64
1313,1307.5327,630.4684,down,1571811462,65
1314,1304.6089,626.95984,move,1571811462,65
1315,1306.3632,631.05316,move,1571811462,65
1316,1304.8038,652.4944,move,1571811462,65
1317,1301.7825,681.5374,move,1571811462,65
1318,1300.5155,726.0766,move,1571811462,65
1319,1300.1256,779.1923,move,1571811462,65
1320,1300.1256,804.142,move,1571811462,65
1321,1299.7358,826.55786,move,1571811462,65
1322,1299.151,843.51587,move,1571811462,65
1323,1298.6637,849.266,move,1571811462,65
1324,1299.8333,846.73206,move,1571811462,65
1325,1299.8333,846.73206,up,1571811462,65
1330,1267.4763,622.1843,down,1571811467,66
1331,1270.4976,628.3243,move,1571811467,66
1332,1276.1504,639.7271,move,1571811467,66
1333,1292.2313,688.06726,move,1571811467,66
1334,1306.5581,729.5852,move,1571811467,66
1335,1323.5162,779.8745,move,1571811467,66
1336,1338.8175,816.9093,move,1571811467,66
1337,1342.5211,832.308,move,1571811467,66
1338,1342.9109,840.10474,move,1571811467,66
1339,1345.5424,849.46094,move,1571811467,66
1340,1345.5424,849.46094,up,1571811467,66
1341,1184.1475,899.8477,down,1571811471,67
1342,1180.0541,899.55536,move,1571811471,67
1343,1179.8591,901.5045,move,1571811472,67
1344,1179.8591,898.09344,move,1571811472,67
1345,1179.5668,894.5849,move,1571811472,67
1346,1181.1261,888.63983,move,1571811472,67
1347,1188.5332,874.31323,move,1571811472,67
1348,1199.936,849.85077,move,1571811472,67
1349,1214.9451,815.8372,move,1571811472,67
1350,1228.1997,784.7475,move,1571811472,67
1351,1255.5862,729.1953,move,1571811472,67
1352,1277.6123,694.88947,move,1571811472,67
1353,1301.2952,659.9988,move,1571811472,67
1354,1316.7915,634.1719,move,1571811472,67
1355,1328.5842,618.7732,move,1571811472,67
1356,1337.4531,607.4679,move,1571811472,67
1357,1337.5505,609.22217,move,1571811472,67
1358,1337.5505,609.22217,up,1571811472,67
1359,1370.2974,860.8637,down,1571811476,68
1360,1370.2974,860.8637,move,1571811476,68
1361,1371.1746,854.04156,move,1571811476,68
1362,1371.1746,851.50757,move,1571811477,68
1363,1369.3228,853.3593,move,1571811477,68
1364,1366.0092,854.6263,move,1571811477,68
1365,1356.5554,855.69836,move,1571811477,68
1366,1339.11,858.42725,move,1571811477,68
1367,1300.2231,863.3977,move,1571811477,68
1368,1261.3363,866.6139,move,1571811477,68
1369,1234.1448,868.9529,move,1571811477,68
1370,1199.7412,876.94464,move,1571811477,68
1371,1190.9697,879.9659,move,1571811477,68
1372,1188.3383,882.8897,move,1571811477,68
1373,1185.9017,888.8347,move,1571811477,68
1374,1185.9017,888.8347,up,1571811477,68
1375,1135.612,628.5192,down,1571811482,69
1376,1135.612,628.5192,move,1571811482,69
1377,1132.1034,623.9386,move,1571811482,69
1378,1131.811,625.498,move,1571811482,69
1379,1130.934,626.86237,move,1571811482,69
1380,1131.1288,633.58716,move,1571811483,69
1381,1132.1034,668.6727,move,1571811483,69
1382,1133.4679,712.13983,move,1571811483,69
1383,1135.9044,776.0736,move,1571811483,69
1384,1136.6841,809.30743,move,1571811483,69
1385,1135.3196,831.62573,move,1571811483,69
1386,1135.0272,840.88446,move,1571811483,69
1387,1140.5825,843.4184,move,1571811483,69
1388,1141.7521,841.4692,move,1571811483,69
1389,1141.7521,841.4692,up,1571811483,69
1390,1349.9281,629.7862,down,1571811488,70
1391,1348.5636,628.0319,move,1571811488,70
1392,1348.4662,628.3243,move,1571811488,70
1393,1345.25,631.7354,move,1571811488,70
1394,1343.2032,631.15063,move,1571811488,70
1395,1339.2074,631.2481,move,1571811488,70
1396,1328.8766,632.3201,move,1571811488,70
