"","x","y","action","timestamp","trial"
"814",1515.5138,890.10175,"move",1571817696,61
"815",1513.2722,885.5211,"move",1571817696,61
"816",1515.5138,885.91095,"move",1571817696,61
"817",1520.1919,884.83887,"move",1571817696,61
"818",1528.671,883.96173,"move",1571817696,61
"819",1557.6168,883.37695,"move",1571817696,61
"820",1578.8633,881.4278,"move",1571817696,61
"821",1608.3938,878.8938,"move",1571817696,61
"822",1638.7041,876.84717,"move",1571817697,61
"823",1655.7598,875.6777,"move",1571817697,61
"824",1663.1667,874.70306,"move",1571817697,61
"825",1668.1372,875.5802,"move",1571817697,61
"826",1668.1372,875.5802,"up",1571817697,61
"827",1521.7513,877.237,"down",1571817702,62
"828",1521.7513,878.40656,"move",1571817702,62
"829",1521.7513,879.6735,"move",1571817702,62
"830",1542.9977,880.74554,"move",1571817702,62
"831",1559.6635,864.4697,"move",1571817702,62
"832",1579.1556,828.1172,"move",1571817702,62
"833",1596.5037,791.4722,"move",1571817702,62
"834",1614.2415,758.0435,"move",1571817702,62
"835",1633.6361,716.72046,"move",1571817702,62
"836",1647.768,683.2917,"move",1571817702,62
"837",1656.2471,661.07086,"move",1571817702,62
"838",1664.4337,630.4684,"move",1571817702,62
"839",1667.1626,616.33673,"move",1571817702,62
"840",1669.8916,598.1117,"move",1571817702,62
"841",1672.328,582.5181,"move",1571817702,62
"842",1673.5951,574.0391,"move",1571817702,62
"843",1670.7687,574.0391,"move",1571817702,62
"844",1670.7687,574.0391,"up",1571817702,62
"845",1532.1796,892.1484,"down",1571817707,63
"846",1530.1329,888.7373,"move",1571817707,63
"847",1532.1796,888.3474,"move",1571817707,63
"848",1531.3999,884.44904,"move",1571817707,63
"849",1527.3065,871.9742,"move",1571817707,63
"850",1521.0691,852.57965,"move",1571817707,63
"851",1516.8783,830.6511,"move",1571817707,63
"852",1514.7341,815.8372,"move",1571817707,63
"853",1511.323,795.07825,"move",1571817707,63
"854",1504.6957,769.15393,"move",1571817707,63
"855",1498.6531,744.594,"move",1571817707,63
"856",1494.8522,723.2503,"move",1571817707,63
"857",1491.0511,701.0294,"move",1571817708,63
